Store Name,Ownership Type,City,Country,Longitude,Latitude
Hwy 78 @ the 10 Loop,Company Owned,Athens,US,-83.46,33.94
UGA - Tate Center,Licensed,ATHENS,US,-83.38,33.95
Teavana - Phipps Plaza,Company Owned,Atlanta,US,-84.36,33.85
Cambridge Square,Company Owned,Atlanta,US,-84.33,33.89
Target North Druid Hills T-1486,Licensed,Atlanta,US,-84.33,33.83
Abernathy Square,Company Owned,Atlanta,US,-84.38,33.94
Ponce De Leon at Glen Iris-Atlanta,Company Owned,Atlanta,US,-84.37,33.77
Oglethorpe University,Licensed,Atlanta,US,-84.33,33.87
7th & Peachtree,Company Owned,Atlanta,US,-84.38,33.78
Emory University / New Bookstore,Licensed,Atlanta,US,-84.33,33.79
AmericasMart,Company Owned,Atlanta,US,-84.39,33.76
Cumberland Mall,Company Owned,Atlanta,US,-84.47,33.88
GA Inst of Tech-Innovative Learning,Licensed,Atlanta,US,-84.39,33.78
Cascade Road,Company Owned,Atlanta,US,-84.51,33.72
Monroe Dr & 8th St,Company Owned,Atlanta,US,-84.37,33.78
Kroger Atlanta #672,Licensed,Atlanta,US,-84.36,33.74
Super Target Atlanta ST-2036,Licensed,Atlanta,US,-84.34,33.93
Teavana - Cumberland Mall,Company Owned,Atlanta,US,-84.47,33.88
I-75 & Howell Mill Rd,Company Owned,Atlanta,US,-84.41,33.8
ATL Terminal C Gate 16,Licensed,Atlanta,US,-84.43,33.64
Embassy Suites - Centennial Park,Licensed,Atlanta,US,-84.39,33.76
Briarcliff & LaVista,Company Owned,Atlanta,US,-84.33,33.82
The Hurt Building,Licensed,Atlanta,US,-84.39,33.75
Lenox Kiosk,Company Owned,Atlanta,US,-84.36,33.85
West Paces Ferry,Company Owned,Atlanta,US,-84.43,33.85
Kroger - Edgewood #461,Licensed,Atlanta,US,-84.35,33.76
Piedmont & Sydney Marcus,Company Owned,Atlanta,US,-84.37,33.83
Dunwoody Place,Company Owned,Atlanta,US,-84.35,33.99
Macy's @ Lenox Mall,Licensed,Atlanta,US,-84.36,33.85
CNN Center,Company Owned,Atlanta,US,-84.39,33.76
Spelman University Manley Student C,Licensed,Atlanta,US,-84.41,33.75
Equitable,Company Owned,Atlanta,US,-84.39,33.76
North Druid Hills & Briarcliff,Company Owned,Atlanta,US,-84.33,33.83
ATL Terminal F Arrivals,Licensed,Atlanta,US,-84.44,33.64
Terminus 100,Company Owned,Atlanta,US,-84.37,33.84
Roswell Rd. @ Chastain,Company Owned,Atlanta,US,-84.38,33.87
Buckhead (B&N),Company Owned,Atlanta,US,-84.38,33.84
Main Lobby Home Depot HQ,Licensed,Atlanta,US,-84.48,33.86
Phipps Plaza,Company Owned,Atlanta,US,-84.36,33.85
Peachtree Battle,Company Owned,Atlanta,US,-84.39,33.82
Colony Square,Company Owned,Atlanta,US,-84.38,33.79
ATL - Pre Security,Licensed,Atlanta,US,-84.45,33.64
ATL Terminal C Gate 37,Licensed,Atlanta,US,-84.44,33.64
Peachtree Dunwoody & Hammond Drive,Company Owned,Atlanta,US,-84.35,33.92
I-285 @ Paces Ferry Rd,Company Owned,Atlanta,US,-84.48,33.86
21 14th Street,Company Owned,Atlanta,US,-84.39,33.79
Barnes and Noble Tech Square,Licensed,Atlanta,US,-84.39,33.78
Kroger - Atlanta #626,Licensed,Atlanta,US,-84.36,33.82
Teavana - Perimeter Mall,Company Owned,Atlanta,US,-84.34,33.92
Target Atlanta T-2137,Licensed,Atlanta,US,-84.4,33.79
Westin Peachtree Plaza - Lobby,Licensed,Atlanta,US,-84.39,33.76
Twelve Atlantic Station,Licensed,Atlanta,US,-84.4,33.79
Little Five Points,Company Owned,Atlanta,US,-84.35,33.77
Kroger-Atlanta #467,Licensed,Atlanta,US,-84.38,33.92
Teavana - Lenox Square,Company Owned,Atlanta,US,-84.36,33.85
North Druid & LaVista,Company Owned,Atlanta,US,-84.31,33.82
Kroger-Atlanta #350,Licensed,Atlanta,US,-84.38,33.89
Target Edgewood T-1964,Licensed,Atlanta,US,-84.35,33.76
Marriott Marquis Atlanta- Lobby,Licensed,Atlanta,US,-84.39,33.76
Ansley Mall,Company Owned,Atlanta,US,-84.37,33.8
Roswell Road,Company Owned,Atlanta,US,-84.38,33.92
Brookhaven,Company Owned,Atlanta,US,-84.34,33.86
ATL Terminal F Mezzanine,Licensed,Atlanta,US,-84.44,33.64
Perimeter Point Shopping Center,Company Owned,Atlanta,US,-84.35,33.93
Disco Kroger,Company Owned,Atlanta,US,-84.37,33.85
"Kroger-Augusta, GA #676",Licensed,Augusta,US,-82.03,33.51
Target Augusta T-1090,Licensed,Augusta,US,-82.08,33.49
Wrightsboro Rd & Capps St,Company Owned,Augusta,US,-82.08,33.47
Teavana - Augusta Mall,Company Owned,Augusta,US,-82.08,33.47
Bobby Jones and Old Trail Road,Company Owned,Augusta,US,-82.09,33.5
Kroger - Augusta #644,Licensed,Augusta,US,-82.07,33.48
I-20 & Washington,Company Owned,Augusta,US,-82.05,33.51
Augusta Mall,Company Owned,Augusta,US,-82.08,33.46
Augusta Exchange,Company Owned,Augusta,US,-82.08,33.49
E-W Connector & Floyd Rd,Company Owned,Austell,US,-84.58,33.86
Target 2493 @  Winder,Licensed,Bethlehem,US,-83.76,33.95
Ingles Blairsville #98,Licensed,Blairsville,US,-83.95,34.88
Ingles-Blue Ridge #36,Licensed,Blue Ridge,US,-84.34,34.84
"Kroger-Warner Robins, GA #641",Licensed,Bonaire,US,-83.59,32.54
Hwy 341 & I-95,Company Owned,Brunswick,US,-81.52,31.22
Altama & Golden Isles Pkwy,Company Owned,Brunswick,US,-81.48,31.2
Travel Center of America-Georgia,Licensed,Brunswick,US,-81.58,31.14
Target Brunswick T-2301,Licensed,Brunswick,US,-81.48,31.2
Target Buckhead T-2171,Licensed,Buckhead,US,-84.36,33.82
Teavana - Mall of Georgia,Company Owned,Buford,US,-83.98,34.07
Mall of Georgia,Company Owned,Buford,US,-83.98,34.07
Hwy 20 & Gravel Springs Rd,Company Owned,Buford,US,-83.98,34.07
Hwy 53 E & Richardson Rd,Company Owned,Calhoun,US,-84.93,34.47
I-575 & Hwy 20,Company Owned,Canton,US,-84.46,34.24
Kroger-Canton #680,Licensed,Canton,US,-84.41,34.17
Super Target 2476 @ Canton,Licensed,Canton,US,-84.46,34.24
Sixes Rd & Ridge Rd,Company Owned,Canton,US,-84.55,34.17
I-575 @ Hwy 5,Company Owned,Canton,US,-84.48,34.25
Kroger Carrollton #367,Licensed,Carrollton,US,-85.07,33.55
University of West Georgia Library,Licensed,Carrollton,US,-85.1,33.57
Hwy 113 & Hwy 41 - Cartersville,Company Owned,Cartersville,US,-84.78,34.17
Ingles Cartersville #76,Licensed,Cartersville,US,-84.79,34.2
Kroger Cartersville #629,Licensed,Cartersville,US,-84.78,34.17
Ingles-Cartersville #476,Licensed,Cartersville,US,-84.81,34.16
Ingles-Clarkesville #428,Licensed,Clarkesville,US,-83.52,34.6
Ingles-Clayton #488,Licensed,Clayton,US,-83.4,34.88
Ingles-Cleveland #489,Licensed,Cleveland,US,-83.76,34.6
US 80 & Veterans Pkwy,Company Owned,Columbus,US,-84.95,32.54
SR 85 & Woodruff St,Company Owned,Columbus,US,-84.96,32.51
Manchester Expy & Beaver Run,Company Owned,Columbus,US,-84.87,32.54
Bradley Park & Belfast,Company Owned,Columbus,US,-84.97,32.53
I-85 & US 441,Company Owned,Commerce,US,-83.46,34.26
Target Conyers T-2174,Licensed,Conyers,US,-84.02,33.63
1515 Hwy 138,Company Owned,Conyers,US,-84.01,33.65
Ingles - Cornelia #61,Licensed,Cornelia,US,-83.55,34.51
GA 400 @ Hwy 20,Company Owned,Cumming,US,-84.13,34.18
Hwy 9 & Bethelview,Company Owned,Cumming,US,-84.17,34.16
Kroger - Cumming #432,Licensed,Cumming,US,-84.19,34.24
Super Target Cumming ST-1394,Licensed,Cumming,US,-84.13,34.19
Peachtree Pkwy & Ronald Reagan Blvd,Company Owned,Cumming,US,-84.17,34.15
Hamilton Mill Rd & Braselton Hwy,Company Owned,Dacula,US,-83.91,34.07
"Kroger-Dacula, GA #635",Licensed,Dacula,US,-83.91,34
Kroger-Dacula #457,Licensed,Dacula,US,-83.93,34.05
Univ. N Georgia Dahlonega Campus,Licensed,Dahlonega,US,-83.98,34.53
Hwy 381 & Hwy 92,Company Owned,Dallas,US,-84.75,34.01
Kroger Dallas #673,Licensed,Dallas,US,-84.82,33.91
Cleveland Hwy & North By-Pass,Company Owned,Dalton,US,-84.96,34.8
Kroger - Dalton #458,Licensed,Dalton,US,-84.99,34.76
Kroger Dawsonville #670,Licensed,Dawsonville,US,-84.05,34.35
Kroger - Decatur #459,Licensed,Decatur,US,-84.27,33.79
N Decatur & Church,Company Owned,Decatur,US,-84.29,33.79
Decatur Square,Company Owned,Decatur,US,-84.3,33.78
Kroger - Decatur #475,Licensed,Decatur,US,-84.23,33.68
Chapel Hill Rd @ I-20,Company Owned,Douglasville,US,-84.74,33.73
"Kroger-Douglasville, GA #485",Licensed,Douglasville,US,-84.72,33.7
Dublin Mall,Company Owned,Dublin,US,-82.95,32.54
Kroger - Dublin #674,Licensed,Dublin,US,-82.94,32.54
Medlock & State Bridge,Company Owned,Duluth,US,-84.19,34.02
Peachtree Indust. & Pleasant Hill,Company Owned,Duluth,US,-84.17,34
Kroger - Duluth #636,Licensed,Duluth,US,-84.14,33.96
Target - Duluth T-0749,Licensed,Duluth,US,-84.19,34.01
Gwinnett Marketplace,Company Owned,Duluth,US,-84.14,33.96
Ptree Pkwy@McGinnis Ferry Rd,Company Owned,Duluth,US,-84.17,34.07
Satellite Blvd & Old P'tree Rd,Company Owned,Duluth,US,-84.08,34
Kroger-Duluth #476,Licensed,Duluth,US,-84.09,34
Pleasant Hill & Club,Company Owned,Duluth,US,-84.12,33.94
Ashford Dunwoody at Ravinia Dr-Atl,Company Owned,Dunwoody,US,-84.34,33.92
Dunwoody Village,Company Owned,Dunwoody,US,-84.34,33.95
Target East Point T-1546,Licensed,East Point,US,-84.5,33.66
I-285 & Camp Creek Pkwy,Company Owned,East Point,US,-84.5,33.65
SR Hwy 515 & Highland Pkwy,Company Owned,Ellijay,US,-84.49,34.66
Ingles E. Ellijay,Licensed,Ellijay,US,-84.48,34.68
Target Evans T-2027,Licensed,Evans,US,-82.12,33.53
Kroger - Evans #414,Licensed,Evans,US,-82.13,33.54
Washington Rd & Owens Rd,Company Owned,Evans,US,-82.12,33.53
I-85 & Senoia Road,Company Owned,Fairburn,US,-84.58,33.54
Highway 85 & Ellis,Company Owned,Fayetteville,US,-84.44,33.48
Target Fayetteville T-778,Licensed,Fayetteville,US,-84.44,33.48
"Kroger-Fayetteville, GA #490",Licensed,Fayetteville,US,-84.46,33.43
Hwy 85 & Hwy 92,Company Owned,Fayetteville,US,-84.46,33.43
Target Flowery Branch T-2387,Licensed,Flowery Branch,US,-83.91,34.18
Martin Army Community Hospital,Licensed,Fort Benning,US,-84.93,32.37
Eisenhower Hospital - Main Entry,Licensed,Fort Gordon,US,-82.13,33.43
Fort Gordon Exchange,Licensed,Fort Gordon,US,-82.13,33.41
Ft. Benning Mc Graw Manor,Licensed,Ft Benning,US,-84.9,32.34
AAFES Ft. Benning Shopping Center,Licensed,Ft. Benning,US,-84.9,32.38
"Kroger-Gainsville, GA #437",Licensed,Gainesville,US,-83.87,34.37
Thompson Bridge and Brandon,Company Owned,Gainesville,US,-83.83,34.32
Dawsonville Hwy - Gainesville,Company Owned,Gainesville,US,-83.86,34.3
Kroger - Gainsville #682,Licensed,Gainsville,US,-83.8,34.31
Ingles Gray 486,Licensed,Gray,US,-83.55,33.01
Ingles Griffin 457,Licensed,GRIFFIN,US,-84.3,33.17
Kroger Griffin # 619,Licensed,Griffin,US,-84.26,33.25
Ingles-Hiawassee #483,Licensed,Hiawassee,US,-83.76,34.95
AAFES/ FT STEWART /Exchange,Licensed,Hinesville,US,-81.64,31.97
Hwy 278 @ Hwy 92,Company Owned,Hiram,US,-84.75,33.89
Super Target Hiram ST-1400,Licensed,Hiram,US,-84.79,33.9
Ingles - Hull #450,Licensed,Hull,US,-83.31,34.08
Kroger-Jasper #620,Licensed,Jasper,US,-84.46,34.47
Kroger - Jefferson #638,Licensed,Jefferson,US,-83.61,34.12
Medlock Bridge and Abbotts Bridge,Company Owned,Johns Creek,US,-84.18,34.05
Town Center at Cobb,Company Owned,Kennesaw,US,-84.56,34.02
Teavana - Town Center At Cobb,Company Owned,Kennesaw,US,-84.56,34.02
I-75 & Barrett Pkwy,Company Owned,Kennesaw,US,-84.56,34.01
Highway 41 and Barrett Parkway,Company Owned,Kennesaw,US,-84.59,34
Barrett Pkwy & Barrett Lakes Blvd,Company Owned,Kennesaw,US,-84.57,34.01
Chastain & Busbee,Company Owned,Kennesaw,US,-84.57,34.03
Cherokee & Shiloh,Company Owned,Kennesaw,US,-84.6,34.05
Lobby Social Sciences Building,Licensed,Kennesaw,US,-84.59,34.04
Target Kennesaw T-981,Licensed,Kennesaw,US,-84.57,34.01
U.S. 41 @ Acworth,Company Owned,Kennesaw,US,-84.66,34.03
Lafayette Pkwy & S Davis Rd,Company Owned,La Grange,US,-84.98,33.04
Georgia Gwinnett College,Licensed,Lawrenceville,US,-84,33.98
Sugarloaf Mills,Company Owned,Lawrenceville,US,-84.08,33.98
Sugarloaf Pkwy @ Old Norcross,Company Owned,Lawrenceville,US,-84.05,33.96
Hwy 124 & Webb Gin House Rd,Company Owned,Lawrenceville,US,-84.01,33.9
Hwy 120 & Hwy 316,Company Owned,Lawrenceville,US,-84.02,33.97
Kroger-Lawrenceville #424,Licensed,Lawrenceville,US,-83.99,34.01
Kroger-Lilburn #394,Licensed,Lilburn,US,-84.06,33.88
"Kroger-Loganville, GA #679",Licensed,Loganville,US,-83.89,33.83
Hwy 78 & Hwy 20 - Loganville,Company Owned,Loganville,US,-83.91,33.84
Rock City,Licensed,Lookout Mountain,US,-85.35,34.97
Forsyth Rd & Tucker Rd,Company Owned,Macon,US,-83.71,32.87
I-75 @ Tom Hill Sr Blvd,Company Owned,Macon,US,-83.69,32.9
E. Piedmont,Company Owned,Marietta,US,-84.48,33.97
Powers Ferry & Terrell Mill,Company Owned,Marietta,US,-84.47,33.92
Kroger - Marietta #454,Licensed,Marietta,US,-84.49,33.97
Powder Springs Rd @ Macland,Company Owned,Marietta,US,-84.6,33.91
Dallas Hwy. & Villarica Rd.,Company Owned,Marietta,US,-84.63,33.95
Target Marietta T-2121,Licensed,Marietta,US,-84.43,33.99
Johnson Ferry & Woodlawn,Company Owned,Marietta,US,-84.42,33.98
North Marietta Pkwy & Whitlock Ave,Company Owned,Marietta,US,-84.55,33.95
Church St & Vann St,Company Owned,Marietta,US,-84.55,33.97
Johnson Ferry & Paper Mill,Company Owned,Marietta,US,-84.41,33.95
Towne Center (B&N),Company Owned,Marietta,US,-84.55,34.02
Kroger-Marietta #335,Licensed,Marietta,US,-84.41,33.97
Sandy Plains & Gordy,Company Owned,Marietta,US,-84.46,34.04
I-75 & Windy Hill Rd,Company Owned,Marietta,US,-84.48,33.9
Kroger - Martinez #294,Licensed,Martinez,US,-82.11,33.51
Super Target McDonough ST-1461,Licensed,McDonough,US,-84.22,33.47
I-75 & Jonesboro Rd,Company Owned,McDonough,US,-84.22,33.46
I-75 & Hwy 20,Company Owned,McDonough,US,-84.19,33.42
US Hwy 441 & Roberson Mill Rd,Company Owned,Milledgeville,US,-83.26,33.11
"Kroger-Milledgeville, GA #694",Licensed,Milledgeville,US,-83.27,33.15
SuperTarget Milton ST-2431,Licensed,Milton,US,-84.27,34.1
E Bypass and Doc Darbyshire,Company Owned,Moultrie,US,-83.76,31.19
Target Newnan T-1223,Licensed,Newnan,US,-84.76,33.4
Kroger -Newnan #420,Licensed,Newnan,US,-84.72,33.4
Hwy 34 @ I-85,Company Owned,Newnan,US,-84.75,33.4
Kroger - Newnan #647,Licensed,Newnan,US,-84.75,33.38
Indian Trail @ Oak Brook Pkwy,Company Owned,Norcross,US,-84.17,33.92
Target Norcross T-982,Licensed,Norcross,US,-84.23,33.97
Peachtree Ind & S Old Peachtree,Company Owned,Norcross,US,-84.2,33.97
Kroger-Flowery Branch #632,Licensed,Oakwood,US,-83.86,34.2
Mundy Mill Road and Thurmond Tanner,Company Owned,Oakwood,US,-83.87,34.23
Target Peachtree City T-2129,Licensed,Peachtree City,US,-84.59,33.44
Kroger Peachtree City #388,Licensed,Peachtree City,US,-84.56,33.38
Peachtree City,Company Owned,Peachtree City,US,-84.59,33.4
Kroger-Peachtree City #422,Licensed,Peachtree City,US,-84.59,33.44
Hwy 54 & Broken Bow Ct,Company Owned,Peachtree City,US,-84.56,33.42
Jay Bird Alley,Company Owned,Peachtree Corners,US,-84.23,33.96
I-95 & Pooler Pkwy,Company Owned,Pooler,US,-81.25,32.14
"Kroger-Richmond Hill, GA #688",Licensed,Richmond Hill,US,-81.31,31.95
Kroger - Rincon #625,Licensed,Rincon,US,-81.23,32.28
"Kroger-Rome, GA #667",Licensed,Rome,US,-85.16,34.25
Turner McCall & Riverside,Company Owned,Rome,US,-85.17,34.26
Coleman Village,Company Owned,Roswell,US,-84.39,34
Super Target Roswell ST-1761,Licensed,Roswell,US,-84.4,34.06
Hwy 92 & Mabry Rd,Company Owned,Roswell,US,-84.42,34.06
Roswell Marketplace,Company Owned,Roswell,US,-84.34,34.04
Hwy 92 & King Rd,Company Owned,Roswell,US,-84.38,34.06
Holcomb Bridge & Holcomb Woods Pkwy,Company Owned,Roswell,US,-84.31,34.02
Roswell Rd & Lake Placid,Company Owned,Sandy Springs,US,-84.38,33.91
Target Sandy Springs Prado T-2333,Licensed,Sandy Springs,US,-84.38,33.91
SAV- Main Terminal Post-Security,Licensed,Savannah,US,-81.23,32.14
Target Savannah T-1910,Licensed,Savannah,US,-81.17,31.98
White Bluff and Abercorn Street,Company Owned,Savannah,US,-81.12,32
SAV - Savannah Main Rotunda,Licensed,Savannah,US,-81.22,32.13
Twelve Oaks SC,Company Owned,Savannah,US,-81.11,32.02
Kroger - Savannah #645,Licensed,Savannah,US,-81.23,32.03
Victory Dr @ Skidaway Rd,Company Owned,Savannah,US,-81.06,32.04
135 W. Bay Street,Company Owned,Savannah,US,-81.09,32.08
Kroger-Savannah #697,Licensed,Savannah,US,-81.11,32
Kroger - Savannah #418,Licensed,Savannah,US,-81.09,32.07
Kroger-Savannah #609,Licensed,Savannah,US,-80.98,32.02
Kroger - Savannah #404,Licensed,Savannah,US,-81.17,31.98
Oglethorpe Mall,Company Owned,Savannah,US,-81.12,32
Target Savannah East T-2331,Licensed,Savannah,US,-81.07,32.04
Bull & Broughton,Company Owned,Savannah,US,-81.09,32.08
I-285 & Atlanta Rd,Company Owned,Smyrna,US,-84.49,33.84
"Kroger-Smyrna, GA #699",Licensed,Smyrna,US,-84.53,33.88
Cumberland Market Place,Company Owned,Smyrna,US,-84.47,33.89
Target Smyrna T-373,Licensed,Smyrna,US,-84.48,33.9
Ronald Reagan & Hwy 124,Company Owned,Snellville,US,-84.01,33.87
Target Snellville T-917,Licensed,Snellville,US,-84.02,33.87
Demere & Frederica,Company Owned,St Simon's Island,US,-81.39,31.16
341 Northside Dr,Company Owned,Statesboro,US,-81.76,32.44
Georgia Southern University,Licensed,Statesboro,US,-81.81,32.48
Eagles Landing Pkwy & Medical Blvd,Company Owned,Stockbridge,US,-84.22,33.51
Kroger-Stone Mountain #449,Licensed,Stone Mountain,US,-84.13,33.84
"Kroger-Sugar Hill, GA #687",Licensed,Sugar Hill,US,-84.08,34.12
Super Target Johns Creek ST-2056,Licensed,Suwanee,US,-84.17,34.1
Kroger Suwanee #477,Licensed,Suwanee,US,-84.04,34
Peachtree Pkwy & Brookwood Rd,Company Owned,Suwanee,US,-84.17,34.09
Kroger-Suwanee #426,Licensed,Suwanee,US,-84.07,34.06
Lawrenceville Suwanee & Nrtholt Pky,Company Owned,Suwanee,US,-84.05,34.04
Peachtree Ind Blvd & Moore Rd,Company Owned,Suwanee,US,-84.09,34.05
US Hwy 82 @ I-75,Company Owned,Tifton,US,-83.53,31.45
North Lake,Company Owned,Tucker,US,-84.25,33.84
Hwy 29 & LaVista Rd,Company Owned,Tucker,US,-84.21,33.86
Target Tucker GA T-1390,Licensed,Tucker,US,-84.25,33.85
North Valdosta,Company Owned,Valdosta,US,-83.3,30.88
I-75 @ St Augustine Rd,Company Owned,Valdosta,US,-83.33,30.84
Valdosta State University,Licensed,Valdosta,US,-83.29,30.85
Watson Blvd & Carl Vinson Pkwy,Company Owned,Warner Robins,US,-83.67,32.62
"Kroger - Warner Robins, GA #696",Licensed,Warner Robins,US,-83.7,32.62
Kroger-Waycross #439,Licensed,Waycross,US,-82.34,31.21
Target West Marietta T-1165,Licensed,West Marietta,US,-84.63,33.95
Hwy 92 & Trickum Rd,Company Owned,Woodstock,US,-84.48,34.09
The Outlets at Atlanta,Company Owned,Woodstock,US,-84.53,34.12
"Kroger-Woodstock, GA #463",Licensed,Woodstock,US,-84.56,34.11
Super Target Woodstock ST-1780,Licensed,Woodstock,US,-84.54,34.08
Towne Lake Parkway,Company Owned,Woodstock,US,-84.55,34.11
HWY 92 & I-575,Company Owned,Woodstock,US,-84.53,34.09
Aiea Shopping Center,Company Owned,Aiea,US,-157.93,21.38
Stadium Marketplace,Company Owned,Aiea,US,-157.93,21.37
Kaonohi St & Kam Hwy - Pearlridge,Company Owned,Aiea,US,-157.94,21.38
Pearlridge Mall Uptown,Company Owned,Aiea,US,-157.94,21.39
Waimalu Shopping Center,Company Owned,Aiea,US,-157.95,21.39
Keaunui & Ft Weaver,Company Owned,Ewa Beach,US,-158.02,21.33
Safeway-Ewa #2897,Licensed,Ewa Beach,US,-158.02,21.33
Safeway-Hilo #2893,Licensed,Hilo,US,-155.07,19.7
Prince Kuhio Plaza Mall,Company Owned,Hilo,US,-155.06,19.7
Downtown Hilo on Kilauea Ave,Company Owned,Hilo,US,-155.08,19.72
Target Hilo T-2682,Licensed,Hilo,US,-155.07,19.7
Waikiki Shopping Plaza,Company Owned,Honolulu,US,-157.83,21.28
Ala Moana & Coral,Company Owned,Honolulu,US,-157.86,21.3
Macy's Ala Moana Center - L2,Company Owned,Honolulu,US,-157.84,21.29
HNL Gate 12,Licensed,Honolulu,US,-157.92,21.33
Airport Trade Center - Paiea St,Company Owned,Honolulu,US,-157.92,21.34
Outrigger Reef - Kalia & Beachwalk,Company Owned,Honolulu,US,-157.83,21.28
"Park Shore, Kalakaua & Kapahulu Ave",Company Owned,Honolulu,US,-157.82,21.27
HNL - United Bag Claim,Licensed,HONOLULU,US,-157.92,21.33
Teavana - Ala Moana,Company Owned,Honolulu,US,-157.84,21.29
"University of Hawaii, Manoa",Licensed,Honolulu,US,-157.82,21.3
Safeway - Beretania #2944,Licensed,Honolulu,US,-157.84,21.3
Safeway - Kapahulu #2747,Licensed,Honolulu,US,-157.81,21.28
HNL Gate 60,Licensed,Honolulu,US,-157.92,21.34
Hilton Hawaiian Village-Kalia Tower,Licensed,Honolulu,US,-157.84,21.28
HNL - Diamond Head Concourse,Licensed,Honolulu,US,-157.92,21.33
HNL Gate 27,Licensed,Honolulu,US,-157.92,21.33
Ward Theatres - Auahi & Kamakee St,Company Owned,Honolulu,US,-157.85,21.29
Kahala Mall Exterior - Kilauea Ave,Company Owned,Honolulu,US,-157.78,21.28
Kamehameha Shopping Center,Company Owned,Honolulu,US,-157.87,21.34
Ala Moana Hotel,Licensed,Honolulu,US,-157.84,21.29
Kapahulu Ave & Mooheau Ave,Company Owned,Honolulu,US,-157.81,21.28
Target Oahu Honolulu West T-2410,Licensed,Honolulu,US,-157.93,21.36
Ward Gateway - Ward Ave & Auahi St,Company Owned,Honolulu,US,-157.86,21.3
Kahala Mall Interior - Waialae Ave,Company Owned,Honolulu,US,-157.79,21.28
HNLMain,Licensed,Honolulu,US,-157.92,21.33
